title,blogger,postdate,link,brand_candidates,brand_matched_keywords,product_category_candidates,product_category_matched_keywords,mapping_note
노형 아로마테라피 핵심 포인트 - 제주 아르떼 아로마마사지...,비밀정원,20260505,https://blog.naver.com/prove5953/224275061933,,{},블렌딩 오일 계열,"{""블렌딩 오일 계열"": [""블렌딩""]}",brand_not_found_product_category_mapping
오월의 활력을 위해 마곡마사지로 떠나는 가벼운 발걸음,청풍경이좋섬,20260505,https://blog.naver.com/358ueukm/224275060690,,{},"라벤더 계열, 로즈마리 계열, 블렌딩 오일 계열","{""라벤더 계열"": [""라벤더""], ""로즈마리 계열"": [""로즈마리""], ""블렌딩 오일 계열"": [""스트레스""]}",brand_not_found_product_category_mapping
기대 이상의 2시간 코스 경험을 창원에서 즐겼습니다.,김당근 karrot,20260505,https://blog.naver.com/sny0j2k87k/224275059986,,{},,{},no_brand_or_category_match
서면마사지 이용 장점과 주의할 점 상세하게 비교하는 방식,유럽의 작은 아카데미,20260505,https://blog.naver.com/wvira5y8/224275059400,,{},블렌딩 오일 계열,"{""블렌딩 오일 계열"": [""스트레스""]}",brand_not_found_product_category_mapping
김포미용실 예약 전에 파악할 두피 건강과 스타일 상담의 기술,유근용의 투자 공부,20260505,https://blog.naver.com/benevolent17214/224275059199,,{},라벤더 계열,"{""라벤더 계열"": [""라벤더""]}",brand_not_found_product_category_mapping
이전과는 다른 특별함을 선사하는 중문 힐링 테라피의 변화,토토로 구름,20260505,https://blog.naver.com/v54vrpd59/224275058248,,{},,{},no_brand_or_category_match
두피 열감이 모발 색을 퇴색시키는 원인과 진정법을 확인해...,n9rkw46a님의 블로그,20260505,https://blog.naver.com/n9rkw46a/224275058412,,{},"라벤더 계열, 티트리 계열","{""라벤더 계열"": [""라벤더""], ""티트리 계열"": [""티트리""]}",brand_not_found_product_category_mapping
민감성 피부 꼭 피해야 할 화장품 성분,xetbiyce0903,20260505,https://blog.naver.com/vguuq1051/224275056699,알레,"{""알레"": [""알레""]}",라벤더 계열,"{""라벤더 계열"": [""라벤더""]}",brand_direct_match
건조한 두피 관리법부터 앞머리 스타일링까지 세밀한 체크리스트,근간,20260505,https://blog.naver.com/turqsim1886/224275055867,,{},,{},no_brand_or_category_match
바쁜 일상 속 인계동 마사지 방문해 몸의 긴장을 덜어내는 방법,songsongy,20260505,https://blog.naver.com/cnnon50492/224275055155,,{},,{},no_brand_or_category_match
"파도 소리 가득한 하룻밤, 바다가 보이는 숙소와 제철 해산물로...",별똥별사탕,20260505,https://blog.naver.com/rnwqowzdpw965/224275054330,,{},,{},no_brand_or_category_match
"평택 비전동, 나를 위한 특별한 집중의 시간",우주먼지,20260505,https://blog.naver.com/xtzzjsmjxk160/224275053950,,{},블렌딩 오일 계열,"{""블렌딩 오일 계열"": [""스트레스""]}",brand_not_found_product_category_mapping
창원 상남동 아로마 마사지에서 얻은 완벽한 힐링 경험,tail383님의 블로그,20260505,https://blog.naver.com/tail383/224275053449,,{},블렌딩 오일 계열,"{""블렌딩 오일 계열"": [""스트레스""]}",brand_not_found_product_category_mapping
"뭉친 목, 많이 풀어주는 곳 어디 없을까?",카틀레아,20260505,https://blog.naver.com/yworkyop21/224275020539,,{},블렌딩 오일 계열,"{""블렌딩 오일 계열"": [""릴렉스""]}",brand_not_found_product_category_mapping
방치했던 두피 관리의 결과는 탈모를 불러온다 대머리 방지를...,xyefwaa631님의블로그,20260505,https://blog.naver.com/xyefwaa631/224275050558,,{},"라벤더 계열, 로즈마리 계열, 블렌딩 오일 계열","{""라벤더 계열"": [""라벤더""], ""로즈마리 계열"": [""로즈마리""], ""블렌딩 오일 계열"": [""스트레스""]}",brand_not_found_product_category_mapping
단단한 어깨를 풀어내는 천안마사지 예약 전 따져볼 지혜로운...,태국의 관광명소,20260505,https://blog.naver.com/7wnnlgxv/224275050343,,{},블렌딩 오일 계열,"{""블렌딩 오일 계열"": [""스트레스""]}",brand_not_found_product_category_mapping
몸이 무겁게 느껴지는 날 찾는 방이동 마사지 운영 방식의 특징,도시를뒤집어놓는도시탐험가,20260505,https://blog.naver.com/g796g6d4/224275049955,,{},블렌딩 오일 계열,"{""블렌딩 오일 계열"": [""스트레스""]}",brand_not_found_product_category_mapping
삼산미용실 직접 다녀보니 깨달은 모발 관리 원리,물에 놀면서 아이스크림 먹기,20260505,https://blog.naver.com/ivns71qr/224275049427,,{},"라벤더 계열, 티트리 계열, 블렌딩 오일 계열","{""라벤더 계열"": [""라벤더""], ""티트리 계열"": [""티트리""], ""블렌딩 오일 계열"": [""스트레스""]}",brand_not_found_product_category_mapping
일상에서 점검하는 건강 습관과 함께하는 아로마생활습관...,baegse100님의 블로그,20260505,https://blog.naver.com/baegse100/224275047655,알레,"{""알레"": [""알레""]}","라벤더 계열, 페퍼민트 계열, 블렌딩 오일 계열","{""라벤더 계열"": [""라벤더""], ""페퍼민트 계열"": [""페퍼민트""], ""블렌딩 오일 계열"": [""스트레스""]}",brand_direct_match
"이 동네 영종도 바디케어, 혹시 다들 가보셨나요?",바나나 우주선,20260505,https://blog.naver.com/zlcfbypctw840/224275046836,,{},,{},no_brand_or_category_match
방이동 마사지 예약이 곧 몸을 가볍게 바꾸는 열쇠가 될 이유,동그란사람,20260505,https://blog.naver.com/ccrue40661/224275046650,,{},,{},no_brand_or_category_match
일상의 무게를 잊게 하는 방이동 마사지 방문 경험,똥꼬발랄 견우네집,20260505,https://blog.naver.com/mitigtion79083/224275039708,,{},,{},no_brand_or_category_match
집에서 쉬어도 무거웠던 몸 마곡마사지 관리로 바뀐 솔직한 과정,음악피치퍼펙트,20260505,https://blog.naver.com/4ztmwzjm/224275039725,,{},블렌딩 오일 계열,"{""블렌딩 오일 계열"": [""스트레스""]}",brand_not_found_product_category_mapping
비싼 제품 구매 전 확인하는 모발 건강 관리와 비용 절감하는 전략,크레버스김해파충류,20260505,https://blog.naver.com/wdml90966/224275039648,,{},"라벤더 계열, 티트리 계열, 블렌딩 오일 계열","{""라벤더 계열"": [""라벤더""], ""티트리 계열"": [""티트리""], ""블렌딩 오일 계열"": [""스트레스""]}",brand_not_found_product_category_mapping
"세라믹 아로마램프, 집들이와 생일선물로 딱입니다",달라온미소,20260505,https://blog.naver.com/ah9yelq/224275038021,,{},"라벤더 계열, 레몬 계열, 블렌딩 오일 계열","{""라벤더 계열"": [""라벤더""], ""레몬 계열"": [""레몬""], ""블렌딩 오일 계열"": [""수면"", ""스트레스""]}",brand_not_found_product_category_mapping
남가좌동 연희뷰티샵 작은얼굴 경골근막 관리 솔직 후기 ✨,chichi_30님의 블로그,20260505,https://blog.naver.com/chichi_30/224275037016,,{},블렌딩 오일 계열,"{""블렌딩 오일 계열"": [""블렌딩""]}",brand_not_found_product_category_mapping
가볍게 사용 헤트라스 호텔 테라피 저자극 퍼퓸 대용량...,j67at4fid8l님의 블로그,20260505,https://blog.naver.com/j67at4fid8l/224275034032,"세이프케어, 아베다","{""세이프케어"": [""세이프케어""], ""아베다"": [""아베다""]}",,{},brand_direct_match
Mandarin(The Spirit of Playful Radince),달 언니네 다락방 La Luna Tarot,20260505,https://blog.naver.com/rarussun/224275032601,,{},,{},no_brand_or_category_match
Geranium [제라늄],달 언니네 다락방 La Luna Tarot,20260505,https://blog.naver.com/rarussun/224275032310,,{},,{},no_brand_or_category_match
펌 시술 전후 머릿결 상태를 점검하는 것이 결과의 차이를 만든다,해변가휴양지,20260505,https://blog.naver.com/7kyakre2/224275032090,,{},,{},no_brand_or_category_match
스타일링 제품 사용 시 범하는 실수 인히어센트 부평점,실버라이닝의 생활금,20260505,https://blog.naver.com/versify79913/224275025772,,{},"라벤더 계열, 티트리 계열, 블렌딩 오일 계열","{""라벤더 계열"": [""라벤더""], ""티트리 계열"": [""티트리""], ""블렌딩 오일 계열"": [""스트레스""]}",brand_not_found_product_category_mapping
범계 피부관리 샵 선택 전 필수 체크리스트와 윤곽 관리 효과,맛집과 건강 일상,20260505,https://blog.naver.com/bbreviting42900/224275018312,,{},블렌딩 오일 계열,"{""블렌딩 오일 계열"": [""스트레스""]}",brand_not_found_product_category_mapping
오랜 시간 고민했던 문정 PT 결정 후 달라진 일상의 움직임,"도십속 작은 아마추어김밥, 나의 작은 취미생활",20260505,https://blog.naver.com/6cyie2su0xn/224275024067,"유어바디, 에코문","{""유어바디"": [""유어바디""], ""에코문"": [""에코문""]}",,{},brand_direct_match
제주마사지 여행의 매력을 만끽하다,소소한 하루,20260505,https://blog.naver.com/soadk8510/224275023617,,{},,{},no_brand_or_category_match
대전 유성에서 느낀 힐링과 여유의 타이마사지 후기,army14394님의 블로그,20260505,https://blog.naver.com/army14394/224275023105,,{},블렌딩 오일 계열,"{""블렌딩 오일 계열"": [""스트레스""]}",brand_not_found_product_category_mapping
에스테티아 망우점 중랑구피부관리 수기 윤곽으로 비대칭...,Gotta Be A Reason,20260505,https://blog.naver.com/vkfdnjf03/224274646795,,{},블렌딩 오일 계열,"{""블렌딩 오일 계열"": [""스트레스""]}",brand_not_found_product_category_mapping
탈모 예방법에 투자하는 시간과 비용 대비 효과를 꼼꼼하게...,awesetera6i님의블로그,20260505,https://blog.naver.com/awesetera6i/224275018931,,{},블렌딩 오일 계열,"{""블렌딩 오일 계열"": [""숙면""]}",brand_not_found_product_category_mapping
제주마사지로 피로를 날려버린 특별한 순간,엄지공주의 세상,20260505,https://blog.naver.com/sangmi4512/224275017994,,{},블렌딩 오일 계열,"{""블렌딩 오일 계열"": [""스트레스""]}",brand_not_found_product_category_mapping
단순 안마와 다른 마곡 마사지의 정교한 테크닉 경험기,그랑블루의 경제적,20260505,https://blog.naver.com/enuncition22024/224275017733,,{},블렌딩 오일 계열,"{""블렌딩 오일 계열"": [""숙면""]}",brand_not_found_product_category_mapping
긴 머리 모발 관리와 아로마 오일로 두피 진정 효과 보는...,syeomwaepa4667님의블로그,20260505,https://blog.naver.com/syeomwaepa4667/224275014668,,{},,{},no_brand_or_category_match
"졸업 후 뻐근한 목, 어깨 풀어줄 청라 커플 테라피",홍스윤맘,20260505,https://blog.naver.com/snerveaii92/224274984224,,{},블렌딩 오일 계열,"{""블렌딩 오일 계열"": [""릴렉스""]}",brand_not_found_product_category_mapping
여러 번 다녀보며 깨달은 서귀포마사지 선택의 남다른 안목,도시 미스터리,20260505,https://blog.naver.com/snkizh06/224275014265,,{},"라벤더 계열, 블렌딩 오일 계열","{""라벤더 계열"": [""라벤더""], ""블렌딩 오일 계열"": [""숙면""]}",brand_not_found_product_category_mapping
팔로산토 천연아로마오일로 편안한 수면 도와주는 향기,해가 지는 그 순간,20260505,https://blog.naver.com/ruymapsreo722/224275014100,,{},블렌딩 오일 계열,"{""블렌딩 오일 계열"": [""수면"", ""숙면"", ""스트레스""]}",brand_not_found_product_category_mapping
제주마사지로 느낀 특별한 힐링 여행의 순간들,프리티걸프렌즈,20260505,https://blog.naver.com/property13584/224275012434,,{},블렌딩 오일 계열,"{""블렌딩 오일 계열"": [""스트레스""]}",brand_not_found_product_category_mapping
후쿠오카 갔다오카 [3],미누,20260505,https://blog.naver.com/worrywoo/224275010991,,{},"레몬 계열, 오렌지 계열","{""레몬 계열"": [""레몬""], ""오렌지 계열"": [""오렌지""]}",brand_not_found_product_category_mapping
여러번 경험하고 정착한 구로 마사지의 개인적인 신체 변화 기록,♥인생극장♥,20260505,https://blog.naver.com/01e1s3ds/224275008431,,{},,{},no_brand_or_category_match
잠실새내역에서 느낀 힐링의 순간 더하노이 풋앤바디 후기,effort2668님의 블로그,20260505,https://blog.naver.com/effort2668/224275007171,,{},라벤더 계열,"{""라벤더 계열"": [""라벤더""]}",brand_not_found_product_category_mapping
솔직 후기로 찾는 방향제 차량용 천연: 가성비와 향의 균형,생활리뷰연구소,20260505,https://blog.naver.com/felipe3393/224275006126,"쿠팡, 멜로우버디","{""쿠팡"": [""쿠팡""], ""멜로우버디"": [""멜로우버디""]}","라벤더 계열, 티트리 계열, 블렌딩 오일 계열","{""라벤더 계열"": [""라벤더""], ""티트리 계열"": [""티트리""], ""블렌딩 오일 계열"": [""수면"", ""스트레스""]}",brand_direct_match
요즘 왜 이렇게 몸이 뻐근하고 마음이 조여올까?,맛집과 일상 건강,20260505,https://blog.naver.com/hpppl23/224275001851,,{},"라벤더 계열, 블렌딩 오일 계열","{""라벤더 계열"": [""라벤더""], ""블렌딩 오일 계열"": [""수면"", ""스트레스""]}",brand_not_found_product_category_mapping
대림역 마사지 잘하는 곳 찾는다면? 실패 없는 샵 선택 기준 3가지,맛집과 건강 일상,20260505,https://blog.naver.com/g523698/224275000188,,{},블렌딩 오일 계열,"{""블렌딩 오일 계열"": [""수면"", ""스트레스""]}",brand_not_found_product_category_mapping
고양산후마사지 효과 2배 높이는 찜질스파 관리 노하우 공개,맛집길과 건강일기,20260505,https://blog.naver.com/pastime90077/224274992645,알레,"{""알레"": [""알레""]}",블렌딩 오일 계열,"{""블렌딩 오일 계열"": [""블렌딩"", ""수면"", ""스트레스""]}",brand_direct_match
프래그런스 리필 오일 원액 방향제 아로마 석고 스톤 디퓨져 추천,sqpotential님의 블로그,20260505,https://blog.naver.com/sqpotential/224274997758,이솝,"{""이솝"": [""Aesop"", ""aesop"", ""이솝""]}",라벤더 계열,"{""라벤더 계열"": [""라벤더""]}",brand_direct_match
[대구/효목동] 대구동대구역피부관리 잘하는 곳 '하움에스테틱...,뚝딱로그,20260505,https://blog.naver.com/thgus2177/224274996693,네이버,"{""네이버"": [""네이버""]}",,{},brand_direct_match
두피고민 훌륭한 해결법 궁금하다면,뮤직캐슬,20260505,https://blog.naver.com/bdishuyy89/224274949751,,{},블렌딩 오일 계열,"{""블렌딩 오일 계열"": [""스트레스""]}",brand_not_found_product_category_mapping
통영출장마사지 고성출장마사지,마사지006님의 블로그,20260505,https://blog.naver.com/tongyeong006/224274984293,,{},블렌딩 오일 계열,"{""블렌딩 오일 계열"": [""블렌딩""]}",brand_not_found_product_category_mapping
파마 후 머릿결 고민이라면 지금 이 글을 천천히 읽어보세요,디디네 소식,20260505,https://blog.naver.com/tmesis62852/224274984173,,{},"라벤더 계열, 티트리 계열","{""라벤더 계열"": [""라벤더""], ""티트리 계열"": [""티트리""]}",brand_not_found_product_category_mapping
[전주 신시가지 왁싱샵 ]‘자디니 스파 라이콘 왁싱 전주...,인생 즐겁게,20260505,https://blog.naver.com/rena2_/224274983195,네이버,"{""네이버"": [""네이버""]}",,{},brand_direct_match
제주공항 인근에서 느낀 완벽한 힐링과 편안한 피로 회복 후기,가비앤케이,20260505,https://blog.naver.com/substance1025/224274980166,,{},,{},no_brand_or_category_match
"덕계동 요가원 몽요가 양주회천점, 감성 수련 포인트",아기토끼의 하루,20260505,https://blog.naver.com/glad12286/224274978345,,{},,{},no_brand_or_category_match
서면마사지 더아로마 후기 합리적 가격에 고급스러움까지,서면 달속눈썹,20260505,https://blog.naver.com/nanamidal/224274975853,네이버,"{""네이버"": [""네이버""]}",블렌딩 오일 계열,"{""블렌딩 오일 계열"": [""블렌딩""]}",brand_direct_match
이수역 데이트코스 이수힐링테라피 더하노이풋앤바디 이수역점,생활건강&리빙인플루언서 여신아바,20260505,https://blog.naver.com/rananan/224274968105,,{},블렌딩 오일 계열,"{""블렌딩 오일 계열"": [""스트레스""]}",brand_not_found_product_category_mapping
부스스한 머릿결과 두피 진정 관리의 원리를 담은 모발 회복...,gbabyiol님의블로그,20260505,https://blog.naver.com/gbabyiol/224274967457,,{},"라벤더 계열, 티트리 계열","{""라벤더 계열"": [""라벤더""], ""티트리 계열"": [""티트리""]}",brand_not_found_product_category_mapping
발마사지 선택 시 확인해야 할 필수 체크리스트,마음의풍경,20260505,https://blog.naver.com/concrete9334/224274961191,,{},블렌딩 오일 계열,"{""블렌딩 오일 계열"": [""스트레스""]}",brand_not_found_product_category_mapping
두번째 웨스틴파르나스호텔 라운지 포함,Welcome my world,20260505,https://blog.naver.com/alddlhee/224274959963,,{},라벤더 계열,"{""라벤더 계열"": [""라벤더""]}",brand_not_found_product_category_mapping
5월 뉴욕일상_어쩌다 한달살기_#1,me_in_new님의 블로그,20260505,https://blog.naver.com/me_in_new/224274953979,,{},블렌딩 오일 계열,"{""블렌딩 오일 계열"": [""수면""]}",brand_not_found_product_category_mapping
[헤이영 국내여행] 결혼기념일 경주여행 경주호텔 이제 경주...,헤이영의 기록,20260505,https://blog.naver.com/hye0_0hae/224274952076,네이버,"{""네이버"": [""네이버""]}",블렌딩 오일 계열,"{""블렌딩 오일 계열"": [""스트레스""]}",brand_direct_match
제주공항 인근에서 가성비 좋은 아로마 마사지 체험기,강북,20260505,https://blog.naver.com/want1039/224274945221,,{},,{},no_brand_or_category_match
오랜만에 다시 찾아간 구로 마사지에서 느낀 변함없는...,미카의 놀이동산,20260505,https://blog.naver.com/bolishment37330/224274940790,,{},,{},no_brand_or_category_match
제주여행 후 아로마 마사지로 완벽한 힐링을 경험한 이야기,하늘을달려,20260505,https://blog.naver.com/face11298/224274939701,,{},블렌딩 오일 계열,"{""블렌딩 오일 계열"": [""스트레스""]}",brand_not_found_product_category_mapping
2026년 5월 5일 화요일 오늘의 띠별 건강 운세,627 HEALTH 건강정보,20260505,https://blog.naver.com/healthtopia365/224258755478,네이버,"{""네이버"": [""네이버""]}",블렌딩 오일 계열,"{""블렌딩 오일 계열"": [""수면"", ""스트레스""]}",brand_direct_match
푸꾸옥 호핑투어 내돈내산 스노쿨링 포인트 3곳 완벽 비교,도깨비패밀리,20260505,https://blog.naver.com/kemono23/224270534605,,{},블렌딩 오일 계열,"{""블렌딩 오일 계열"": [""수면"", ""스트레스""]}",brand_not_found_product_category_mapping
다낭 커피 기념품 커피스크럽 부드럽게 빛나는 피부 짜잔이야,여행일기,20260505,https://blog.naver.com/tsora1215/224270550182,,{},,{},no_brand_or_category_match
다산미용실 추천 레이어드펌 CS컬펌 빌드펌 잘하는 곳 다산역...,"30대 예비부부, 결혼은 처음이라ฅ^•ﻌ•^ฅ,,",20260505,https://blog.naver.com/nlogws/224274930492,네이버,"{""네이버"": [""네이버""]}",,{},brand_direct_match
숙면을 돕는 일상 습관 변화와 한방숙면습관 효과 이해하기,kimhorim1006님의블로그,20260505,https://blog.naver.com/kimhorim1006/224274928042,,{},블렌딩 오일 계열,"{""블렌딩 오일 계열"": [""수면"", ""숙면"", ""스트레스""]}",brand_not_found_product_category_mapping
동대문 개업화분 축하화환 준비완료,luxnfeel,20260505,https://luxnfeel.tistory.com/2466,,{},,{},no_brand_or_category_match
"2026년 5월 5일 오늘의 띠별 운세 건강운 (어린이날, 활력...",레츠올두잇,20260505,https://blog.naver.com/letsalldoit/224273209969,알레,"{""알레"": [""알레""]}","레몬 계열, 오렌지 계열, 블렌딩 오일 계열","{""레몬 계열"": [""레몬""], ""오렌지 계열"": [""오렌지""], ""블렌딩 오일 계열"": [""스트레스""]}",brand_direct_match
분리수면 성공 전략 영향과 요인 분석으로 숙면 찾기,추 천 정 보 ! 꿀 팁 ! !,20260504,https://soruru.tistory.com/1684,,{},블렌딩 오일 계열,"{""블렌딩 오일 계열"": [""수면"", ""숙면"", ""스트레스""]}",brand_not_found_product_category_mapping
전문 테라피리스트로 성장하는 마사지구인구직 전략: 스포츠 및...,5분 전,20260504,https://blog.naver.com/sdy9163/224274915540,,{},,{},no_brand_or_category_match
"잠원역마사지 '더하노이풋앤바디', 연휴의 피로를 싹 날려버린...",안녕하세용,20260504,https://blog.naver.com/ww9078/224274352310,,{},블렌딩 오일 계열,"{""블렌딩 오일 계열"": [""스트레스""]}",brand_not_found_product_category_mapping
"아이 재우고 나면, 엄마에서 나로 돌아오는 시간",상상과 되새김의 공간,20260504,https://blog.naver.com/dkdus1209/224274908898,,{},,{},no_brand_or_category_match
쿤타이마사지 수유동점 전문적인 맞춤 케어로 직장인 만성...,나만의 시크릿 공간★,20260504,https://blog.naver.com/realityboy/224274908580,,{},블렌딩 오일 계열,"{""블렌딩 오일 계열"": [""스트레스""]}",brand_not_found_product_category_mapping
맞춤형 두피관리를 받을 수 있는 부천두피관리 부천탈모,eternity__2710님의블로그,20260504,https://blog.naver.com/eternity__2710/224274907035,,{},블렌딩 오일 계열,"{""블렌딩 오일 계열"": [""스트레스""]}",brand_not_found_product_category_mapping
"[뷰티리뷰] 화명동피부관리 달자의봄 테라피, 다양한 관리...",러브 풀,20260504,https://blog.naver.com/xax637zr6/224274906672,,{},블렌딩 오일 계열,"{""블렌딩 오일 계열"": [""스트레스""]}",brand_not_found_product_category_mapping
왕십리피부관리 행당역 정율환골윤곽연구소 1회만에 달라진 후기,달콤랄콤심플라이프♫•*¨*•.¸¸♪,20260504,https://blog.naver.com/cocozzu17/224274903250,,{},"페퍼민트 계열, 블렌딩 오일 계열","{""페퍼민트 계열"": [""페퍼민트""], ""블렌딩 오일 계열"": [""릴렉스""]}",brand_not_found_product_category_mapping
"[마사지리뷰] 화명동아로마체형관리, 달자의봄 테라피에서의...",소소한일상하는 뽀삐,20260504,https://blog.naver.com/xawfejkfp/224274900846,,{},블렌딩 오일 계열,"{""블렌딩 오일 계열"": [""스트레스""]}",brand_not_found_product_category_mapping
요즘 몸이 뻐근해서 일산마사지 찾게 된 사연,일상 맛집과 건강 이야기,20260504,https://blog.naver.com/pnhefih7pjlg/224274889366,,{},블렌딩 오일 계열,"{""블렌딩 오일 계열"": [""블렌딩"", ""스트레스""]}",brand_not_found_product_category_mapping
산후 몸살에 찜질스파 스파가 딱! 고양산후관리 팁 공유해요,맛집과 일상 건강 이야기,20260504,https://blog.naver.com/ictfl84uca/224274889850,,{},블렌딩 오일 계열,"{""블렌딩 오일 계열"": [""스트레스""]}",brand_not_found_product_category_mapping
일상집.03,mournign,20260504,https://blog.naver.com/mournignnn/224274894104,이솝,"{""이솝"": [""이솝""]}",,{},brand_direct_match
나트랑 여행 사전준비ㅣ4박 6일ㅣ자유여행,구슬이에오,20260504,https://blog.naver.com/go09317/224274893620,,{},,{},no_brand_or_category_match
아로마테라피로 일상에 편안함을 더해보세요,soonz947님의 블로그,20260504,https://blog.naver.com/soonz947/224274807604,알레,"{""알레"": [""알레""]}","라벤더 계열, 페퍼민트 계열, 블렌딩 오일 계열","{""라벤더 계열"": [""라벤더""], ""페퍼민트 계열"": [""페퍼민트""], ""블렌딩 오일 계열"": [""스트레스""]}",brand_direct_match
홍대왁싱 추천 이유와 브라질리언왁싱 통증 줄이는 관리법...,일상 맛집과 건강 이야기,20260504,https://blog.naver.com/emagtpeyuxu/224274891316,,{},블렌딩 오일 계열,"{""블렌딩 오일 계열"": [""스트레스""]}",brand_not_found_product_category_mapping
음성피부관리는 성본 벤자롱스파!,로라의 일상 Let's go,20260504,https://blog.naver.com/be_en96/224274889035,네이버,"{""네이버"": [""네이버""]}",,{},brand_direct_match
달자의봄 테라피에서 화명동피부관리로 운동 후 피로를 풀다,터프 러브,20260504,https://blog.naver.com/3x1dl9ocb/224274889154,,{},,{},no_brand_or_category_match
경기도 일산 카카오풋앤바디 일산식사점 식사동마사지 솔직후기,뚜뚜리의 Life Recipe,20260504,https://blog.naver.com/ddudduri_91/224274888905,,{},블렌딩 오일 계열,"{""블렌딩 오일 계열"": [""릴렉스""]}",brand_not_found_product_category_mapping
아로마티카 티트리 오일로 긴장 풀고 편안한 밤 보내던 경험,일상의기적,20260504,https://blog.naver.com/xvzrfz/224271968643,"아로마티카, AROMATICA","{""아로마티카"": [""Aromatica"", ""aromatica"", ""아로마티카""], ""AROMATICA"": [""AROMATICA""]}","티트리 계열, 블렌딩 오일 계열","{""티트리 계열"": [""티트리""], ""블렌딩 오일 계열"": [""수면"", ""숙면"", ""스트레스""]}",brand_direct_match
아로마티카 바디오일 2종 세트로 요가 후에도 촉촉한 바디케어...,리뷰노트,20260504,https://blog.naver.com/bfoidf/224271968245,"아로마티카, AROMATICA","{""아로마티카"": [""Aromatica"", ""aromatica"", ""아로마티카""], ""AROMATICA"": [""AROMATICA""]}",,{},brand_direct_match
율하동 타이마사지와 전신 아로마 마사지로 힐링 완성!,매일 소소한 행복을 찾는 보물지도,20260504,https://blog.naver.com/44897/224274882467,,{},블렌딩 오일 계열,"{""블렌딩 오일 계열"": [""숙면"", ""스트레스""]}",brand_not_found_product_category_mapping
플로우서울 마사지앤스파 홍대연남점 아로마 대만족 후기...,yamyam trip!,20260504,https://blog.naver.com/ssssuuuuny/224274881986,,{},블렌딩 오일 계열,"{""블렌딩 오일 계열"": [""스트레스""]}",brand_not_found_product_category_mapping
시흥부천산후출장 문스킨케어 산전마사지 후기｜집에서 받는...,예니씨의 joyful life,20260504,https://blog.naver.com/yeni_ssi/224274881962,,{},,{},no_brand_or_category_match
무좀에 좋은 아로마 5가지와 활용방법,비누정원,20260504,https://blog.naver.com/soap_garden9/224274880422,알레,"{""알레"": [""알레""]}","라벤더 계열, 티트리 계열, 유칼립투스 계열, 블렌딩 오일 계열","{""라벤더 계열"": [""lavender"", ""라벤더""], ""티트리 계열"": [""tea tree"", ""티트리""], ""유칼립투스 계열"": [""eucalyptus"", ""유칼립투스""], ""블렌딩 오일 계열"": [""블렌딩""]}",brand_direct_match
하이타이 광주 운암동 마사지 솔직후기｜아로마 타이마사지...,미쏭,20260504,https://blog.naver.com/lms0780/224274879818,,{},,{},no_brand_or_category_match
아로마티카 레몬그라스 유칼립투스 바디워시 1+1 대용량 사용...,정보콜렉터,20260504,https://blog.naver.com/wrvankxz/224271962315,"아로마티카, AROMATICA","{""아로마티카"": [""Aromatica"", ""aromatica"", ""아로마티카""], ""AROMATICA"": [""AROMATICA""]}","유칼립투스 계열, 레몬 계열","{""유칼립투스 계열"": [""유칼립투스""], ""레몬 계열"": [""레몬""]}",brand_direct_match
"우리 아가, 사람만큼 예쁘게! 2026년 펫 패션 & 뷰티, 의인화...",웰하우징,20260504,https://blog.naver.com/luckym22/224273965512,,{},블렌딩 오일 계열,"{""블렌딩 오일 계열"": [""스트레스""]}",brand_not_found_product_category_mapping
죽전동 요가 온무브 차 명상의 따뜻함이 느껴지는 요가수업,찐이찡이의 일상기록,20260504,https://blog.naver.com/wlsgml1084/224274874932,,{},,{},no_brand_or_category_match
안은진뷰티샵에서 구매한 아로마 로숀&세럼,hymup422님의블로그,20260504,https://blog.naver.com/hymup422/224274870190,도테라,"{""도테라"": [""도테라"", ""도테라 오일""]}",블렌딩 오일 계열,"{""블렌딩 오일 계열"": [""스트레스""]}",brand_direct_match
"일산미용실 | 식사동미용실 센스있는 선물 추천, 스파 기프트로...",아이디헤어 주엽2호점 태오,20260504,https://blog.naver.com/msl928/224274867557,네이버,"{""네이버"": [""네이버""]}",블렌딩 오일 계열,"{""블렌딩 오일 계열"": [""릴렉스""]}",brand_direct_match
"익산 피부관리 "" 김영진스킨테라피"" 추천 후기",EUNLOG,20260504,https://blog.naver.com/dmswl1083/224274867652,네이버,"{""네이버"": [""네이버""]}",,{},brand_direct_match
다이소 화장품 추천/비추템,unlucky neet,20260504,https://blog.naver.com/ssrlog/224274866312,다이소,"{""다이소"": [""다이소""]}",블렌딩 오일 계열,"{""블렌딩 오일 계열"": [""블렌딩""]}",brand_direct_match
"일상의 피로를 덜어내는 시간, 청주 황제케어의 이색적 발관리...",사라진 은빛 계단,20260504,https://blog.naver.com/seongmin_keeper/224274865666,,{},,{},no_brand_or_category_match
[취미반] 첫 수업: 찰랑이는 파도를 닮은 우드그레인 마블 비누...,오밀공방,20260504,https://blog.naver.com/omilgongbang/224274865639,,{},,{},no_brand_or_category_match
몸이 무거운 건 기운이 막혔다는 증거? 상암동에서 만난 인생...,방송인 연지작가의 알콩달콩 스튜디오,20260504,https://blog.naver.com/im67775/224274864042,,{},블렌딩 오일 계열,"{""블렌딩 오일 계열"": [""스트레스""]}",brand_not_found_product_category_mapping
